IDLink,Platform,Popularity,Title,Source_Tier,Final_Score,Initial_Velocity,Stickiness_Index,Title_Sentiment,Sentiment_Divergence,Title_Complexity,Opportunity_Score
16693,GooglePlus,0.0,Oil to drag on Canada economy but no recession or rate cut: poll,Tier 1 (Mainstream),0.0,0.0,0.0,-0.1,0.1388888888888889,17.0,0.0208333333333333
57119,GooglePlus,0.0,Low Inflation Signals Weak Economy,Tier 3 (Niche/Blog),0.0,0.0,0.0,-0.1875,0.1875,11.0,0.0105263157894736
52578,GooglePlus,,Xbox One Backward Compatibility: New games CONFIRMED for ...,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.2681818181818182,0.0651515151515151,14.77777777777778,0.0217391304347826
83021,GooglePlus,0.0,The Pulse of the Middle East,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.0,9.833333333333334,0.0113636363636363
15404,GooglePlus,0.0,Corner Brook small business owners concerned about economy,Tier 2 (Industry Specialists),0.0,0.0,0.0,-0.25,0.125,14.375,0.0142857142857142
8985,GooglePlus,1.0,"Worsening Economy: If you have shame, you will shut up, Nigerian ...",Tier 3 (Niche/Blog),1.0,0.0,1.0,0.0,0.1,16.75,0.0178571428571428
6314,GooglePlus,8.0,MORGAN STANLEY: Iran is the biggest thing for the global economy ...,Tier 1 (Mainstream),15.0,0.0,1.0,0.0,0.0371428571428571,16.75,0.0120481927710843
92880,GooglePlus,0.0,"Obama to visit Flint, Michigan to hear about water crisis",Tier 1 (Mainstream),0.0,0.0,0.0,0.0,0.12,14.8,0.0217391304347826
81302,GooglePlus,0.0,"Obama guidance, press schedule March 2, 2016. Honors Alabama ...",Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.0,15.5,0.0163934426229508
4788,GooglePlus,0.0,Philippine economy grew 6 percent in 3Q as services expanded,Tier 1 (Mainstream),0.0,0.0,0.0,0.0,0.1033333333333333,15.1,0.0111111111111111
60594,GooglePlus,0.0,Bill Gates talked to Reid Hoffman about being on Microsoft's board ...,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.025,16.916666666666668,0.0153846153846153
97724,GooglePlus,0.0,NJ Republican lines up with unions against Obama airline decision,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.3121212121212121,15.6,0.0217391304347826
59062,GooglePlus,0.0,Alberta's economic future starts with innovation,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.1,0.525,13.166666666666668,0.0204081632653061
22462,GooglePlus,0.0,Top euro zone economy forecaster optimistic on growth: Reuters poll,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.5,0.45,15.8,0.0126582278481012
56729,GooglePlus,0.0,Microsoft adding new ways for likeminded gamers to team up,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.1363636363636363,0.1988636363636363,14.9,0.0188679245283018
48519,GooglePlus,,The Microsoft phone that reacts BEFORE you touch it,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.0,13.77777777777778,0.0185185185185185
40944,GooglePlus,,VW boosting local economy,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.1,9.5,0.0166666666666666
45058,GooglePlus,0.0,Tyre levy helps roll economy,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.2,9.8,0.0303030303030303
6785,GooglePlus,0.0,Sandboxing in Windows? Microsoft might bring containers to the desktop,Tier 1 (Mainstream),0.0,0.0,0.0,0.0,0.15,16.1,0.0128205128205128
38353,GooglePlus,0.0,"The war on encryption, Duy &amp; Alpert on US economy",Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.2,14.4,0.0123456790123456
4217,GooglePlus,0.0,Affordable rental housing crisis threatening BC economy: study,Tier 2 (Industry Specialists),4.0,0.0,1.0,0.0,0.0454545454545454,14.875,0.0227272727272727
48910,GooglePlus,0.0,Decline in mortgagee sales indicates strong Marlborough economy,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.4333333333333333,0.1666666666666666,15.0,0.0133333333333333
69473,GooglePlus,9.0,"Caitlyn Jenner, Barack Obama hop on the Twitter merry-go-round",Tier 2 (Industry Specialists),9.0,0.0,1.0,0.0,0.0681818181818181,15.0,0.0093457943925233
79031,GooglePlus,8.0,Palestine: Israeli forces kill young Palestinian in Bethlehem,Tier 3 (Niche/Blog),8.0,0.0,1.0,0.1,0.15,14.75,0.04
19688,GooglePlus,0.0,U.S. recession cries get louder,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.2,10.4,0.0163934426229508
101089,GooglePlus,0.0,Obama calls Orlando nightclub shooting an attack on all Americans,Tier 1 (Mainstream),0.0,0.0,0.0,0.0,0.2916666666666666,15.6,0.0256410256410256
36106,GooglePlus,0.0,Raining money to spur the economy? Not as crazy as it sounds,Tier 1 (Mainstream),0.0,0.0,0.0,-0.6,0.63125,16.083333333333332,0.015625
69122,GooglePlus,2.0,Obama Encourages Staff To 'Stay On Offense' In Final Year,Tier 1 (Mainstream),2.0,0.0,1.0,0.0,1.0,14.8,0.0096153846153846
85564,GooglePlus,0.0,Obama arrives in Argentina to reset relations after years of tension,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.0,16.272727272727273,0.010752688172043
89650,GooglePlus,,Kerry's Visit to Hiroshima Nuclear Site Tests Waters for Obama,Tier 1 (Mainstream),1.0,0.0,1.0,0.0,0.15,15.3,0.0178571428571428
53148,GooglePlus,0.0,"Facebook, Google, Microsoft and Twitter crack down on online hate speech in EU",Tier 2 (Industry Specialists),0.0,0.0,0.0,-0.4777777777777778,0.0444444444444444,18.07692307692308,0.0163934426229508
4683,GooglePlus,0.0,"It's cloud soon gone, HP aligns with Microsoft Azure",Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.175,13.88888888888889,0.0074074074074074
46295,GooglePlus,0.0,Why Microsoft Could Be The Next Great Dividend Aristocrat,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.4,0.4,14.444444444444445,0.0172413793103448
69942,GooglePlus,0.0,The Hegemony Of Violence In Israel-And/Or-Palestine,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.0,13.666666666666668,0.027027027027027
56482,GooglePlus,2.0,Construction set to begin on Queensland's biggest solar farm,Tier 3 (Niche/Blog),2.0,0.0,1.0,0.0,0.3,14.77777777777778,0.0256410256410256
49095,GooglePlus,1.0,Pay What You Want for the Learn Microsoft Office 2016 Training ...,Tier 3 (Niche/Blog),1.0,0.0,1.0,0.0,0.2464285714285714,16.583333333333332,0.01
44037,GooglePlus,2.0,More ugly news about the global economy,Tier 1 (Mainstream),2.0,0.0,1.0,-0.0666666666666666,0.0,11.714285714285715,0.0384615384615384
101634,GooglePlus,101.0,John McCain: Obama is 'directly responsible' for Orlando attack,Tier 1 (Mainstream),104.0,6.0,0.9423076923076924,0.2,0.0,15.11111111111111,0.0138888888888888
46972,GooglePlus,0.0,RBI working on regulation to curb frauds in e-transactions,Tier 1 (Mainstream),0.0,0.0,0.0,0.0,0.1666666666666666,14.555555555555555,0.015625
14297,GooglePlus,1.0,CES 2016: Microsoft wants to turn your connected car into a mobile office,Tier 2 (Industry Specialists),1.0,0.0,1.0,0.2,0.1375,17.692307692307693,0.0094339622641509
39911,GooglePlus,1.0,Yuan gains ground on greenback after economic data shows China ...,Tier 2 (Industry Specialists),1.0,0.0,1.0,0.2,0.2,16.09090909090909,0.02
15765,GooglePlus,0.0,Bulgaria's economy minister says South Stream project may be ...,Tier 2 (Industry Specialists),1.0,0.0,1.0,0.0,0.0,15.5,0.0095238095238095
39937,GooglePlus,8.0,"German Economy, Once Europe's Leader, Now Looks Like Laggard",Tier 1 (Mainstream),8.0,0.0,1.0,0.0,0.18125,14.77777777777778,0.0120481927710843
85609,GooglePlus,0.0,Palestine confident of upsetting UAE in 2018 Fifa World Cup qualifier,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.5,0.5,16.363636363636363,0.0138888888888888
27047,GooglePlus,0.0,Troubled economy resonates in Iran election campaign,Tier 2 (Industry Specialists),0.0,0.0,0.0,-0.5,0.6041666666666666,13.571428571428571,0.0125
16947,GooglePlus,10.0,"DMA: Despite Prez's Props, Data-Driven Economy Is Still at Risk",Tier 3 (Niche/Blog),10.0,0.0,1.0,0.0,0.1,15.4,0.0158730158730158
59673,GooglePlus,0.0,Khan Urges More Economic Autonomy for London After Brexit,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.35,0.0999999999999999,14.444444444444445,0.0161290322580645
14843,GooglePlus,1.0,Microsoft's Power BI Starts 2016 With Excel-Friendly Updates,Tier 2 (Industry Specialists),2.0,0.0,1.0,0.0,0.0909090909090909,14.625,0.0117647058823529
29511,GooglePlus,0.0,"Trims return on equity estimate amid intense competition, slowing ...",Tier 2 (Industry Specialists),0.0,0.0,0.0,0.2,0.15,16.0,0.0111111111111111
92191,GooglePlus,9.0,Obama Says Brexit Could Mean 10-Year Wait for U.K. Trade Deal,Tier 1 (Mainstream),12.0,0.0,1.0,-0.3125,0.3297727272727273,15.636363636363637,0.03125
61911,GooglePlus,,Ben Stein Ignites Controversy With Strongly Worded Attack on ...,Tier 2 (Industry Specialists),55.0,0.0,1.0,0.4333333333333333,0.1083333333333333,15.5,0.0082644628099173
35,GooglePlus,20.0,Are Ad Blockers Killing The Digital Economy? Views From Web ...,Tier 3 (Niche/Blog),20.0,0.0,1.0,0.0,0.0,15.818181818181818,0.0227272727272727
69603,GooglePlus,0.0,Obama Administration Preparing Fresh Iran Sanctions,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.3,0.1958333333333333,13.666666666666668,0.0117647058823529
35309,GooglePlus,0.0,Microsoft Adds Three New Games to Xbox One Backward ...,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.1363636363636363,0.1363636363636363,14.6,0.0238095238095238
38414,GooglePlus,0.0,Fresh data now all about the economy,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.3,0.3,11.285714285714285,0.0087719298245614
14167,GooglePlus,0.0,Main menu,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.1666666666666666,0.0333333333333333,6.0,0.0111111111111111
99802,GooglePlus,2.0,Obama condemns violence at Trump rally,Tier 1 (Mainstream),2.0,0.0,1.0,0.0,0.0,11.5,0.0303030303030303
102315,GooglePlus,0.0,Palestine ISD's Jason Marshall Named Region 7 ESC's 2016 ...,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.1,15.1,0.0119047619047619
36272,GooglePlus,0.0,This video from the genius behind HoloLens shows what Microsoft was thinking,Tier 1 (Mainstream),0.0,0.0,0.0,-0.4,0.4,17.416666666666668,0.0196078431372549
26516,GooglePlus,,Mexican economy slows in fourth quarter as industry sinks,Tier 1 (Mainstream),1.0,0.0,1.0,-0.0333333333333333,0.0333333333333333,14.444444444444445,0.0089285714285714
10580,GooglePlus,1.0,New labour decrees to promote transition to knowledge-based ...,Tier 3 (Niche/Blog),3.0,0.0,1.0,0.1363636363636363,0.1545454545454545,15.11111111111111,0.0303030303030303
60785,GooglePlus,0.0,Check out Microsoft's Ultimate Game Sale July 5 - 11,Tier 2 (Industry Specialists),0.0,0.0,0.0,-0.2,0.6312500000000001,14.3,0.027027027027027
12700,GooglePlus,,"Czech PM, president clash over migration, concur in economy",Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.0333333333333333,14.666666666666668,0.0153846153846153
3384,GooglePlus,0.0,Reports give mixed outlook for state's economy,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.1,12.714285714285715,0.0113636363636363
90887,GooglePlus,0.0,Obama adviser: Ex-defense secretary's comments 'disturbing',Tier 1 (Mainstream),0.0,0.0,0.0,-0.5,0.5,15.0,0.0114942528735632
73982,GooglePlus,8.0,Common I'd Rhyme with Michelle Obama Any Day!!!,Tier 3 (Niche/Blog),8.0,0.0,1.0,-0.5859375,0.3697916666666666,13.0,0.0384615384615384
64878,GooglePlus,0.0,Judge relents on gagging the press in Palestine mass murder case,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.1555555555555555,15.90909090909091,0.0256410256410256
40650,GooglePlus,0.0,"EU students generate 3.7 billion for UK economy, says UUK",Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.5,15.0,0.0119047619047619
30350,GooglePlus,0.0,Sluggish Economy Doesn't Damper Shanghai's Housing Prices,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.2277777777777778,14.285714285714285,0.0081967213114754
82382,GooglePlus,2.0,Obama's Cuba Trip Showing Signs Of Imploding,Tier 2 (Industry Specialists),2.0,0.0,1.0,0.0,0.0,12.428571428571429,0.0103092783505154
97777,GooglePlus,2.0,Both Bernie Sanders And Obama Agree: The Role Of ...,Tier 2 (Industry Specialists),17.0,2.0,0.8823529411764706,0.0,0.0,14.3,0.0181818181818181
68112,GooglePlus,1.0,Obama: Media stoking ISIS fears,Tier 1 (Mainstream),1.0,0.0,1.0,0.0,0.1,10.4,0.0111111111111111
39931,GooglePlus,0.0,IMF chief Lagarde: Global economy losing momentum,Tier 1 (Mainstream),0.0,0.0,0.0,0.0,0.0333333333333333,13.142857142857142,0.0166666666666666
50387,GooglePlus,,Brazil's Financial Chief Says Economy Worse Off Than He Imagined,Tier 1 (Mainstream),0.0,0.0,0.0,-0.2,0.2,15.5,0.0204081632653061
8181,GooglePlus,2.0,Microsoft Issues a Flood of Security Fixes in Time for the Holidays,Tier 2 (Industry Specialists),2.0,0.0,1.0,0.0,0.0,16.666666666666668,0.010204081632653
96032,GooglePlus,0.0,Will Obama's luck with natural disasters continue?,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.1,0.0625,13.285714285714285,0.0128205128205128
36486,GooglePlus,,China's Economic Revolution Is Showing Up All Over Australia,Tier 1 (Mainstream),19.0,0.0,1.0,0.2,0.1,14.77777777777778,0.0263157894736842
37773,GooglePlus,0.0,Optiv Security Joins Google and Microsoft as Leading Sponsors of ...,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.1363636363636363,16.272727272727273,0.0096153846153846
104086,GooglePlus,8.0,"John McCain, Harry Reid ask Obama to pardon boxer Jack Johnson",Tier 1 (Mainstream),15.0,0.0,1.0,0.0,0.0,15.727272727272728,0.0149253731343283
47318,GooglePlus,5.0,Is the economy really growing? Five things that can derail India's,Tier 1 (Mainstream),5.0,0.0,1.0,0.2,0.2083333333333333,16.09090909090909,0.0172413793103448
15369,GooglePlus,1.0,China's Financial Economy Is 'Largely Stable' Says Foreign ...,Tier 2 (Industry Specialists),1.0,0.0,1.0,0.0297619047619047,0.1919047619047619,15.0,0.0153846153846153
5924,GooglePlus,0.0,"Dollar, RMB, euro: A new world economic order",Tier 1 (Mainstream),0.0,0.0,0.0,0.1681818181818181,0.1681818181818181,12.75,0.0066666666666666
26722,GooglePlus,1.0,VIEW: Most remedies for curing economy's ills lie outside Budget,Tier 3 (Niche/Blog),1.0,0.0,1.0,0.25,0.2,15.5,0.0140845070422535
75087,GooglePlus,0.0,Obama to Hold First Meeting With House Speaker Ryan Next Week,Tier 1 (Mainstream),0.0,0.0,0.0,0.125,0.0416666666666666,15.636363636363637,0.0126582278481012
96048,GooglePlus,0.0,Social media saving the last kufiya factory in Palestine,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0166666666666666,0.0166666666666666,14.333333333333332,0.0121951219512195
14614,GooglePlus,0.0,Economy in for another sluggish year,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.0384615384615384,11.166666666666668,0.0128205128205128
30552,GooglePlus,0.0,Japan business mood sours in Jan-March as economy skirts recession,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.0,15.7,0.0128205128205128
70858,GooglePlus,,Israel studies 101: Undermining Palestine in Western academia,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.6,14.75,0.0104166666666666
47426,GooglePlus,,Now Microsoft is breaking Windows 7 to get users to upgrade to Windows 10,Tier 2 (Industry Specialists),8.0,0.0,1.0,0.0,0.2535714285714285,18.285714285714285,0.0277777777777777
15187,GooglePlus,0.0,Woman Targeted by Microsoft Impersonators,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.0,12.4,0.032258064516129
86499,GooglePlus,0.0,'Barack Obama's guide to world leaders',Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.125,11.666666666666668,0.0096153846153846
49616,GooglePlus,0.0,Bank settles mortgage-loan case; Age group's cuts hit economy,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.3181818181818182,14.88888888888889,0.0227272727272727
70663,GooglePlus,0.0,NRA responds to Obama's gun control speech: 'The American ...,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.0,15.2,0.009090909090909
24187,GooglePlus,7.0,"Microsoft Brings Bloatware to Android, Time Inc. Buys MySpace ...",Tier 3 (Niche/Blog),8.0,0.0,1.0,0.0,0.0,15.6,0.0158730158730158
27336,GooglePlus,1.0,Updategate: Microsoft splashes Tomb Raider ad over Windows 10 ...,Tier 3 (Niche/Blog),1.0,0.0,1.0,0.0,0.15,15.6,0.0153846153846153
22973,GooglePlus,0.0,"Microsoft wants you to use Windows 10, like it or not",Tier 3 (Niche/Blog),0.0,0.0,0.0,0.2,0.098989898989899,14.90909090909091,0.0208333333333333
43644,GooglePlus,1.0,Microsoft ads video to Pulse feedback tool with Video Pulse preview,Tier 1 (Mainstream),1.0,0.0,1.0,0.0,0.0454545454545454,16.18181818181818,0.0147058823529411
101085,GooglePlus,0.0,Obama approves more aggressive Taliban fight,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.5,0.375,12.5,0.0166666666666666
76714,GooglePlus,9.0,"President Obama Predicts Super Bowl 2016 Winner, Michelle ...",Tier 3 (Niche/Blog),9.0,0.0,1.0,0.3333333333333333,0.0833333333333333,14.88888888888889,0.0092592592592592
56908,GooglePlus,1.0,Microsoft's Project Bletchley will let companies add middleware to blockchains,Tier 2 (Industry Specialists),1.0,0.0,1.0,0.0,0.2261363636363636,16.9,0.0129870129870129
29663,GooglePlus,0.0,Microsoft strikes at Apple's art - CNET,Tier 2 (Industry Specialists),6.0,0.0,1.0,0.0,0.084090909090909,11.714285714285715,0.0106382978723404
50913,GooglePlus,,Google's mobile productivity apps bury Microsoft's,Tier 2 (Industry Specialists),,0.0,0.0,0.0,0.2,13.5,0.02
52618,GooglePlus,0.0,NASA Rebukes Flawed Asteroid Mission Accusation By Former ...,Tier 3 (Niche/Blog),0.0,0.0,0.0,-0.25,0.2833333333333333,14.88888888888889,0.0256410256410256
58374,GooglePlus,0.0,Economy in focus as campaigning starts for Japan's July 10 Upper ...,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.0,16.75,0.0204081632653061
48420,GooglePlus,0.0,Brokerages Set Microsoft Co. (NASDAQ:MSFT) Target Price at $56.59,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.15,15.333333333333332,0.0153846153846153
65537,GooglePlus,0.0,President Obama to address nation on terrorism threat after shooting,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.0666666666666666,15.9,0.0232558139534883
100183,GooglePlus,0.0,Palestine board approves new contract with teachers,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.1363636363636363,0.1363636363636363,13.428571428571429,0.0217391304347826
18322,GooglePlus,1.0,Cramer Remix: Dow is on life supporteconomy next?,Tier 1 (Mainstream),1.0,0.0,1.0,0.0,0.1428571428571428,13.625,0.0113636363636363
53456,GooglePlus,0.0,Microsoft's mixed reality vision: 80 million devices by 2020 - CNET,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.3,16.18181818181818,0.0140845070422535
51530,GooglePlus,,Microsoft Raises Data Centre Renewable Energy Targets,Tier 3 (Niche/Blog),2.0,0.0,1.0,0.0,0.1071428571428571,13.714285714285715,0.0125
38516,GooglePlus,0.0,Microsoft tries to appease critics with a plan to bring 16 million new apps to its app store (MSFT),Tier 1 (Mainstream),0.0,0.0,0.0,0.0181818181818181,0.1632996632996632,23.26315789473684,0.0089285714285714
6562,GooglePlus,0.0,Global economy at crossroads: economist,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.0159090909090909,12.0,0.010752688172043
53612,GooglePlus,0.0,Fed Beige Book sounds subdued about economy,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.0,12.285714285714285,0.0113636363636363
43689,GooglePlus,0.0,Good news on economy from IMF,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.7,0.3999999999999999,10.0,0.0149253731343283
9813,GooglePlus,,New Zealand Economy Expanded More Than Forecast in Third Quarter,Tier 1 (Mainstream),0.0,0.0,0.0,0.2121212121212121,0.0,15.5,0.0135135135135135
83952,GooglePlus,0.0,Obama joins states in bid to close 'diaper divide',Tier 1 (Mainstream),0.0,0.0,0.0,0.0,0.0,13.666666666666668,0.0108695652173913
8097,GooglePlus,0.0,Fires costs SA economy R8bn,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.0999999999999999,9.6,0.009009009009009
48298,GooglePlus,4.0,Microsoft embraces Apple's 3D Touch in OneDrive update,Tier 3 (Niche/Blog),4.0,3.0,0.25,0.0,0.3458333333333333,13.875,0.0108695652173913
84773,GooglePlus,35.0,"Yes, he tried: what will Barack Obama's legacy be?",Tier 1 (Mainstream),36.0,0.0,1.0,0.0,0.1,13.666666666666668,0.04
59087,GooglePlus,5.0,Microsoft Confirms Surface 3 Production To End In December,Tier 3 (Niche/Blog),5.0,0.0,1.0,0.0,0.4791666666666666,14.555555555555555,0.0109890109890109
85270,GooglePlus,5.0,Hillary Clinton Lays Out Her Own Middle East Approach -- And It's ...,Tier 1 (Mainstream),6.0,0.0,1.0,0.3,0.3625,17.384615384615387,0.015625
68650,GooglePlus,0.0,Obama adviser: World to benefit from US-Russia cooperation,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.03125,14.375,0.0232558139534883
66109,GooglePlus,,Obama asks social networks to join fight against ISIS,Tier 2 (Industry Specialists),57.0,0.0,1.0,0.0333333333333333,0.1,14.0,0.0123456790123456
92013,GooglePlus,0.0,Obama starts summit with Gulf leaders in Riyadh,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.1166666666666666,13.0,0.0128205128205128
47942,GooglePlus,1.0,How Debt Links Energy And The Economy,Tier 3 (Niche/Blog),1.0,0.0,1.0,0.0,0.05,11.428571428571429,0.0285714285714285
90230,GooglePlus,102.0,Why Obama Will Go Down as One of the Greatest Presidents of All ...,Tier 3 (Niche/Blog),102.0,0.0,1.0,0.4222222222222222,0.0777777777777777,17.857142857142858,0.0078125
74271,GooglePlus,0.0,NPR Publishes Map That Labels Israel as 'Palestine',Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.0,13.5,0.0094339622641509
99286,GooglePlus,0.0,What California can learn from Israel about water,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.0833333333333333,13.25,0.0125
61146,GooglePlus,0.0,Abolishing LIFO not good for St. Anthony economy: mayor,Tier 3 (Niche/Blog),0.0,0.0,0.0,-0.35,0.65,14.22222222222222,0.0212765957446808
100224,GooglePlus,0.0,Obama to make last trip to Europe,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.2,10.857142857142858,0.025
82629,GooglePlus,0.0,Obama push to shut Guantanamo backed by Massachusetts ...,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.4666666666666667,14.444444444444445,0.0113636363636363
99006,GooglePlus,0.0,THE 44TH PRESIDENT,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.0,8.333333333333332,0.0129870129870129
54306,GooglePlus,0.0,Economy waits for Eastman Business Park to deliver,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.6,13.375,0.0555555555555555
14021,GooglePlus,0.0,Bango up 15% after extension of its Microsoft deal,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.1,13.666666666666668,0.0114942528735632
72914,GooglePlus,0.0,Palestine to ISIS: Curious Cases of Victimhood,Tier 3 (Niche/Blog),1.0,0.0,1.0,-0.1,0.053125,12.714285714285715,0.0277777777777777
24987,GooglePlus,0.0,The Next Big Idea in Economic Growth,Tier 3 (Niche/Blog),1.0,0.0,1.0,0.0666666666666666,0.3833333333333333,11.285714285714285,0.0116279069767441
99769,GooglePlus,0.0,Obama to Democrats in Miami: 'I want us to run scared',Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.0,15.0,0.027027027027027
77001,GooglePlus,0.0,Obama proposes US$4.1 trillion spending plan in final White House budget,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.0249999999999999,16.636363636363637,0.0131578947368421
93279,GooglePlus,2.0,The stalled Obama economy is an albatross for Hillary,Tier 2 (Industry Specialists),2.0,0.0,1.0,0.0,0.1124999999999999,14.0,0.0149253731343283
83667,GooglePlus,1.0,Obama: Fighting Wars He Believes Unwinnable,Tier 2 (Industry Specialists),1.0,0.0,1.0,0.0,0.1,12.333333333333332,0.0091743119266055
64384,GooglePlus,2.0,Obama pays respects to victims of Paris attacks at Bataclan,Tier 2 (Industry Specialists),2.0,0.0,1.0,0.0,0.1,15.0,0.0119047619047619
21929,GooglePlus,1.0,The rise of sharing economy and why it will work in India,Tier 3 (Niche/Blog),1.0,0.0,1.0,0.0,0.0,15.833333333333334,0.0120481927710843
28457,GooglePlus,0.0,Economy weaker than Buffett expected,Tier 3 (Niche/Blog),0.0,0.0,0.0,-0.1,0.05,11.4,0.0095238095238095
9488,GooglePlus,2.0,Microsoft Challenges Alphabet Inc. With a Better Bing App,Tier 2 (Industry Specialists),2.0,0.0,1.0,0.5,0.65,14.444444444444445,0.0112359550561797
36615,GooglePlus,0.0,Fed's Williams Sees Gradual Hikes as U.S. Economy Stays on Track,Tier 1 (Mainstream),0.0,0.0,0.0,0.0,0.0,15.90909090909091,0.0138888888888888
63935,GooglePlus,4.0,Obama 'disturbed' by dashcam video,Tier 2 (Industry Specialists),4.0,0.0,1.0,0.0,0.0833333333333333,11.0,0.0181818181818181
24376,GooglePlus,0.0,Microsoft Hardware Business Going Downhill? Comparisons Show ...,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.0499999999999999,15.125,0.0204081632653061
103190,GooglePlus,,J.R Smith puts on shirt after President Obama tells him to,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.25,15.363636363636363,0.0227272727272727
45719,GooglePlus,2.0,Industrial profits add to China economic cheer,Tier 1 (Mainstream),2.0,0.0,1.0,0.2,0.0119047619047619,12.714285714285715,0.0169491525423728
54596,GooglePlus,0.0,Rival EU referendum camps clash over economy,Tier 3 (Niche/Blog),0.0,0.0,0.0,0.0,0.0,12.428571428571429,0.009009009009009
84499,GooglePlus,,Palestine’s Award-winning Teacher Stands Tall and Proud,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.8,0.1999999999999999,14.0,0.0136986301369863
31518,GooglePlus,0.0,Microsoft wants to play nice with Sony,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.4,0.2,11.571428571428571,0.0133333333333333
61850,GooglePlus,0.0,UK economy heading for marked slowdown after second-quarter pick-up - NIESR,Tier 1 (Mainstream),0.0,0.0,0.0,0.1,0.0824074074074074,16.90909090909091,0.025
32687,GooglePlus,,Ivory Coast Struggles To Keep Economy Afloat After Terror Attack,Tier 2 (Industry Specialists),0.0,0.0,0.0,0.0,0.2833333333333333,15.5,0.0222222222222222
89444,GooglePlus,5.0,Senate primary-race pressures work against Obama's court nominee,Tier 1 (Mainstream),5.0,0.0,1.0,0.0,0.0,15.125,0.0294117647058823
80259,GooglePlus,0.0,Obama's plan to aid Iranian moderates has failed,Tier 2 (Industry Specialists),0.0,0.0,0.0,-0.5,0.85,13.125,0.0142857142857142
